host_id,host_name,host_since,host_url,host_location,about_host
12605981,James And Dom,2/26/2014,https://www.airbnb.com/users/show/12605981,"Chicago, Illinois, United States","Relaxed, non-smoking, bike riding, morning people. We enjoy walking, exploring new neighborhoods, and reading, usually have a cup of coffee in hand at all times. "
39836411,Lisa,7/28/2015,https://www.airbnb.com/users/show/39836411,"Chicago, Illinois, United States","Fun, energetic, outgoing individual who loves to meet new people. 

Things I can't live without include: a good cup of coffee in the morning; dedicated time to exercise each day (i.e., walking); a good glass of wine in the evening; nice people; and the ability to be making a difference everyday.  I am also up for trying new things and taking on adventures.  

I live by two of my favorite mottos. The first is, ""What would you attempt to do if you knew you could not fail?""  

The second is my favorite movie line from Steel Magnolias, ""I'd rather have 30 minutes of wonderful than a lifetime of nothing special.""

Finally, life is all about experiencing happiness and joy!  My goal is to have my guests feel happiness and joy in my home!"
19645168,Brandon,8/7/2014,https://www.airbnb.com/users/show/19645168,"Chicago, Illinois, United States",As a life-long Chicagoan I've always been amazed by its architecture and neighborhood culture.  It's my sincere pleasure to help guests find the same amazement as they explore Chicago!  AirBnB allows me to combine this hospitality with my passion for real estate.  Just a win/win all around!  
4251633,Walter,7/29/2015,https://www.airbnb.com/users/show/4251633,"Chicago, Illinois, United States","Cleveland -> Chicago. Avid explorer, lover of local history, music, and adventures."
3778566,Jeffry And Bob,10/6/2012,https://www.airbnb.com/users/show/3778566,"Chicago, Illinois, United States",
26790353,Jill K,1/27/2015,https://www.airbnb.com/users/show/26790353,"Chicago, Illinois, United States",
40071719,Myron And Edward,7/30/2015,https://www.airbnb.com/users/show/40071719,"Chicago, Illinois, United States",We moved to Chicago 9 years ago and have loved it ever since.  We are both in arts education and enjoy exploring our neighborhood and city.  
12243051,Sonder,2/14/2014,https://www.airbnb.com/users/show/12243051,"San Francisco, California, United States","Sonder provides everything you need for an exceptional stay. Every booking is instantly confirmed. Every call or message is answered within minutes. Every home is equipped with crisp linens, high-speed Wi-Fi, and kitchen and bath essentials. And every experience is one-of-a-kind, thanks to our unique spaces and Neighborhood Guides.

To provide a better Sonder guest experience, we're creating local Airbnb accounts. If you don't see a property you like here, there may be more on one of our new local profiles:
Sonder Phoenix: https://www.airbnb.com/users/show/219123631
"
6452801,Idris,5/18/2013,https://www.airbnb.com/users/show/6452801,"Chicago, Illinois, United States","When I'm not working, I'm usually spending time with my family and friends. I enjoy donating my time and money to non-profit organizations such as the Salvation Army and Unicef. In fact most of the proceeds from this rental goes to charity. So enjoy your stay. Mi casa es su casa!!"
13299128,Jeff And Mike,3/19/2014,https://www.airbnb.com/users/show/13299128,"Chicago, Illinois, United States","I live with my husband, Jeff, a block north of Wrigley Field. We love where we live and hope you'll enjoy it too when you stay with us!"
194361,Mark,8/7/2010,https://www.airbnb.com/users/show/194361,"Chicago, Illinois, United States","My name is Mark and I live in Chicago with my wife and two teenage kids. I have worked in journalism, in the field of philanthropy, and am now at a state humanities council. I am an avid photographer and have lived in Mexico, Norway and Spain for a combined seven years. I speak Spanish and Portuguese. "
40319547,Josh,8/2/2015,https://www.airbnb.com/users/show/40319547,"Chicago, Illinois, United States","I'm pretty laid back and easy to get along with. I played a little ball here and there. Now, I work for the Cubs and run events! "
40401910,Scott,8/3/2015,https://www.airbnb.com/users/show/40401910,"Chicago, Illinois, United States","My wife Jill and I have been married for over twenty blissful years. We are both trained actors and met when we were cast in a show here in Chicago. We are happy to be living in a time of craft beers and Nutella. Outside of acting, I am a fanatic when it comes to women's roller derby, science fiction and comic books."
918470,Adam,8/3/2011,https://www.airbnb.com/users/show/918470,"Chicago, Illinois, United States","Hi, I'm a recent graduate from the University of Illinois who majored in International Studies with a focus on Linguistics. I speak French and Spanish fluently and Italian, Polish and Danish at varying levels, so this helps when I host people of other cultures.

I enjoy meeting new people, going out and seeing new things. Also, I'm a native Chicagoan, so I can help you find anything in the city and give you the best recommendations for museums, restaurants, nightlife, etc. Whatever your heart desires. "
40426363,Rita & Jorge,8/3/2015,https://www.airbnb.com/users/show/40426363,"Chicago, Illinois, United States","We love making new friends. traveling, learning about different people/cultures, anything art & design and just overall enjoying life as much as possiblel.  "
27077065,Anthony,2/1/2015,https://www.airbnb.com/users/show/27077065,"Chicago, Illinois, United States","    I'm originally from Southern California and Phoenix. Been in Chicago for 7 years now.  I have always been interested in showing hospitality to others. Before Airbnb this was mostly done by inviting friends and others over to my home for dinner or cocktails....but I find it equally rewarding to be able to host a traveler and know that my home was an influence on their trip.
   With my vast traveling around the globe, mostly in Europe, I can not wait to meet people from all over the world. A future project of mine is to open a B&B..... here's to making it come true. I love to seek and believe there is something about being traveling  that unites people together. 
   I'm passionate in meeting new people and I`ll be happy in hosting you in my home and will make sure you have a relaxing and pleasant stay. 
Look forward to meeting you! 

P.S. I adopted an extremely friendly dog!"
7669813,Jude,7/23/2013,https://www.airbnb.com/users/show/7669813,"Chicago, Illinois, United States","I'm an AirBnB SuperHost, an amateur adventurer, entrepreneur, snowboarder, ironman athlete and the Founder of HelloHealthy, a startup working to bring wellness where people live, work and play. 

Despite trying as a kid, I never developed superpowers to fight crime and help people so I founded HelloHealthy as my way of saving people from the scourge of chronic diseases. 

I love to travel and I rent out my place frequently and enjoy helping each guest experience the awesomeness that is Chicago. 

I'm a big fan of adventure and I hired a designer to help me design an apartment that matches this love for adventure. I guarantee you'll love the space and your stay here!

To adventure, dear friends! "
16540222,Patrick,6/8/2014,https://www.airbnb.com/users/show/16540222,"Chicago, Illinois, United States","Hey all! My name is Patrick, I work in the design and construction industry. I love creating new spaces, building (or deconstructing) things, being active, designing, coming up with new ideas (good or bad), family/friends, and so on and so forth. Instagram: @p_wils  "
